"Customer_ID","EstimatedChurnProbability"
1000001,0.605726391077042
1000002,0.320259153842926
1000003,0.5896375477314
1000005,0.424085378646851
1000007,0.361272811889648
1000008,0.380406677722931
1000012,0.35132771730423
1000013,0.413248658180237
1000016,0.445966124534607
1000019,0.261957347393036
1000020,0.503860473632812
1000021,0.471074938774109
1000022,0.541156202554703
1000024,0.26067590713501
1000026,0.658368229866028
1000027,0.686539322137833
1000028,0.616034775972366
1000030,0.525157570838928
1000031,0.529788494110107
1000032,0.645811975002289
1000035,0.792920380830765
1000036,0.564795613288879
1000037,0.663064897060394
1000041,0.0626545548439026
1000042,0.306138694286346
1000043,0.505390375852585
1000044,0.131350159645081
1000046,0.553069800138474
1000047,0.410244405269623
1000048,0.48517256975174
1000049,0.202792286872864
1000052,0.152556180953979
1000053,0.541110634803772
1000054,0.14249175786972
1000056,0.272809147834778
1000057,0.196863830089569
1000059,0.267335653305054
1000061,0.380700469017029
1000062,0.43396782875061
1000063,0.297484338283539
1000065,0.294362425804138
1000066,0.0907361507415771
1000067,0.425028383731842
1000069,0.335677564144135
1000070,0.519505351781845
1000071,0.501001745462418
1000072,0.341916680335999
1000074,0.571192920207977
1000076,0.238532841205597
1000077,0.376776874065399
1000080,0.133107721805573
1000082,0.473926901817322
1000083,0.776670217514038
1000084,0.232926070690155
1000085,0.322320878505707
1000087,0.801087230443954
1000091,0.239684998989105
1000092,0.380195677280426
1000096,0.803461849689484
1000101,0.57143846154213
1000102,0.208647966384888
1000103,0.624076902866364
1000104,0.26734322309494
1000106,0.57729497551918
1000108,0.521543473005295
1000109,0.210075080394745
1000113,0.88938394933939
1000114,0.562079191207886
1000118,0.582704663276672
1000120,0.420735061168671
1000121,0.341903328895569
1000123,0.343727767467499
1000124,0.159581899642944
1000125,0.368011057376862
1000126,0.258090913295746
1000128,0.558662801980972
1000129,0.553689062595367
1000133,0.358807682991028
1000136,0.681298851966858
1000137,0.55498930811882
1000138,0.509394466876984
1000139,0.653793573379517
1000141,0.347994685173035
1000142,0.208369970321655
1000143,0.487763226032257
1000144,0.117217123508453
1000146,0.260022163391113
1000153,0.328485012054443
1000156,0.771394640207291
1000157,0.131776928901672
1000158,0.341349840164185
1000159,0.601592063903809
1000162,0.133644640445709
1000163,0.207722663879395
1000168,0.57270011305809
1000169,0.628219068050385
1000175,0.689262717962265
1000176,0.235964477062225
1000177,0.639650970697403
1000178,0.656982123851776
1000179,0.326811254024506
1000181,0.522687315940857
1000185,0.73646754026413
1000188,0.0976324677467346
1000189,0.240151464939117
1000192,0.345797419548035
1000194,0.713296592235565
1000195,0.468115568161011
1000196,0.2068030834198
1000198,0.647370219230652
1000200,0.708646476268768
1000201,0.234000623226166
1000203,0.743875116109848
1000204,0.483958721160889
1000206,0.161566376686096
1000208,0.508295893669128
1000209,0.706824749708176
1000211,0.285914421081543
1000217,0.466063439846039
1000219,0.563492059707642
1000222,0.767962753772736
1000223,0.368204593658447
1000225,0.380879402160645
1000227,0.385598123073578
1000228,0.444397985935211
1000230,0.602919578552246
1000232,0.201309621334076
1000233,0.507436186075211
1000234,0.379445135593414
1000237,0.769901379942894
1000242,0.513580828905106
1000243,0.70858907699585
1000246,0.287958145141602
1000247,0.28031724691391
1000249,0.378002107143402
1000252,0.588353961706161
1000257,0.562092661857605
1000258,0.925990022718906
1000259,0.70512318611145
1000261,0.123063027858734
1000263,0.300601184368134
1000265,0.289899885654449
1000267,0.14240837097168
1000268,0.455678999423981
1000270,0.308529376983643
1000275,0.630912154912949
1000277,0.714746475219727
1000279,0.117813348770142
1000280,0.499038398265839
1000282,0.42404305934906
1000283,0.168157279491425
1000286,0.36683714389801
1000290,0.610695242881775
1000291,0.404301524162292
1000292,0.192740321159363
1000293,0.347006618976593
1000294,0.478648722171783
1000295,0.492707371711731
1000296,0.354007601737976
1000297,0.274840474128723
1000300,0.648677736520767
1000303,0.771501049399376
1000305,0.404540300369263
1000306,0.159157931804657
1000307,0.262942433357239
1000309,0.332790911197662
1000310,0.342331767082214
1000311,0.561149775981903
1000313,0.622127294540405
1000316,0.248338639736176
1000320,0.35561740398407
1000322,0.473187506198883
1000325,0.349606454372406
1000329,0.163782179355621
1000330,0.307859301567078
1000332,0.471975982189178
1000337,0.453909635543823
1000342,0.308035731315613
1000343,0.320349097251892
1000346,0.906826630234718
1000348,0.711528778076172
1000351,0.332588016986847
1000353,0.211910009384155
1000354,0.290018439292908
1000355,0.468797922134399
1000357,0.48508495092392
1000359,0.635809510946274
1000360,0.183791220188141
1000362,0.253264844417572
1000363,0.389441251754761
1000365,0.474613726139069
1000366,0.692018240690231
1000368,0.91611135751009
1000369,0.477162957191467
1000370,0.249645709991455
1000371,0.240493357181549
1000375,0.795041471719742
1000379,0.362013399600983
