"Customer_ID","EstimatedChurnProbability"
1000001,0.66465550661087
1000002,0.323699712753296
1000003,0.67806088924408
1000005,0.267919421195984
1000007,0.834401220083237
1000008,0.271156251430511
1000012,0.319326221942902
1000013,0.25871604681015
1000016,0.391335785388947
1000019,0.320586800575256
1000020,0.215990304946899
1000021,0.852373346686363
1000022,0.805592119693756
1000024,0.604639321565628
1000026,0.265260398387909
1000027,0.518335610628128
1000028,0.132694184780121
1000030,0.495666325092316
1000031,0.660886257886887
1000032,0.548101156949997
1000035,0.607530862092972
1000036,0.271944284439087
1000037,0.307950556278229
1000041,0.265657663345337
1000042,0.397489666938782
1000043,0.497832417488098
1000044,0.555278092622757
1000046,0.568316429853439
1000047,0.621022641658783
1000048,0.651495963335037
1000049,0.635268062353134
1000052,0.560740083456039
1000053,0.571640104055405
1000054,0.358965039253235
1000056,0.753766551613808
1000057,0.586485981941223
1000059,0.68203592300415
1000061,0.784741997718811
1000062,0.368057906627655
1000063,0.375995278358459
1000065,0.153315842151642
1000066,0.448223292827606
1000067,0.422960579395294
1000069,0.392979085445404
1000070,0.706538826227188
1000071,0.290950059890747
1000072,0.396724879741669
1000074,0.342436373233795
1000076,0.335259020328522
1000077,0.835136786103249
1000080,0.408121883869171
1000082,0.91335329413414
1000083,0.124922156333923
1000084,0.25331974029541
1000085,0.174057185649872
1000087,0.152979671955109
1000091,0.732320100069046
1000092,0.440437138080597
1000096,0.477290272712708
1000101,0.562634915113449
1000102,0.249603033065796
1000103,0.583547532558441
1000104,0.360302865505219
1000106,0.304015159606934
1000108,0.526869356632233
1000109,0.284945249557495
1000113,0.618475705385208
1000114,0.356810510158539
1000118,0.0924359560012817
1000120,0.387479960918427
1000121,0.485097944736481
1000123,0.483539164066315
1000124,0.313778042793274
1000125,0.553399533033371
1000126,0.318863451480865
1000128,0.0948952436447144
1000129,0.148497462272644
1000133,0.203786790370941
1000136,0.266530752182007
1000137,0.231032431125641
1000138,0.667119920253754
1000139,0.116482973098755
1000141,0.535203158855438
1000142,0.370484828948975
1000143,0.0842108726501465
1000144,0.737185716629028
1000146,0.445524036884308
1000153,0.339941740036011
1000156,0.225909829139709
1000157,0.408369541168213
1000158,0.378332138061523
1000159,0.673733562231064
1000162,0.168828427791595
1000163,0.788379192352295
1000168,0.431304037570953
1000169,0.234761238098145
1000175,0.367046236991882
1000176,0.266282379627228
1000177,0.414168179035187
1000178,0.667537093162537
1000179,0.171130776405334
1000181,0.460111975669861
1000185,0.338978350162506
1000188,0.764256879687309
1000189,0.249935686588287
1000192,0.608385443687439
1000194,0.695958197116852
1000195,0.815279647707939
1000196,0.452100574970245
1000198,0.548538535833359
1000200,0.12330287694931
1000201,0.776541456580162
1000203,0.782265320420265
1000204,0.347335338592529
1000206,0.653681546449661
1000208,0.705989062786102
1000209,0.550320565700531
1000211,0.17883974313736
1000217,0.400339722633362
1000219,0.627674907445908
1000222,0.256582617759705
1000223,0.78060008585453
1000225,0.81428425014019
1000227,0.557641088962555
1000228,0.805321976542473
1000230,0.158490657806396
1000232,0.580709308385849
1000233,0.239817559719086
1000234,0.504158198833466
1000237,0.200366973876953
1000242,0.544054359197617
1000243,0.168789088726044
1000246,0.672634541988373
1000247,0.588290840387344
1000249,0.295858204364777
1000252,0.699321389198303
1000257,0.647553712129593
1000258,0.512138992547989
1000259,0.67193004488945
1000261,0.231426239013672
1000263,0.476300895214081
1000265,0.322783052921295
1000267,0.827433794736862
1000268,0.712283730506897
1000270,0.704771518707275
1000275,0.514781326055527
1000277,0.463381052017212
1000279,0.187366843223572
1000280,0.687989622354507
1000282,0.740820497274399
1000283,0.181991636753082
1000286,0.718968152999878
1000290,0.609246462583542
1000291,0.734554439783096
1000292,0.425309658050537
1000293,0.209164261817932
1000294,0.673030585050583
1000295,0.435465037822723
1000296,0.224116742610931
1000297,0.380954623222351
1000300,0.164795279502869
1000303,0.57561331987381
1000305,0.362752377986908
1000306,0.461131274700165
1000307,0.218639731407166
1000309,0.654004961252213
1000310,0.0879268050193787
1000311,0.257874608039856
1000313,0.649694532155991
1000316,0.48917156457901
1000320,0.457879960536957
1000322,0.158052802085876
1000325,0.117732882499695
1000329,0.327630817890167
1000330,0.714030086994171
1000332,0.332693755626678
1000337,0.64894363284111
1000342,0.271765470504761
1000343,0.163308322429657
1000346,0.575466454029083
1000348,0.138458609580994
1000351,0.298058271408081
1000353,0.54534986615181
1000354,0.743164658546448
1000355,0.251858413219452
1000357,0.322022259235382
1000359,0.413160979747772
1000360,0.235967516899109
1000362,0.38122296333313
1000363,0.665569305419922
1000365,0.161455512046814
1000366,0.499146640300751
1000368,0.529323369264603
1000369,0.556785941123962
1000370,0.32439124584198
1000371,0.444012999534607
1000375,0.388100862503052
1000379,0.181426823139191
1000380,0.617351531982422
1000382,0.174207627773285
1000383,0.320368230342865
1000384,0.502982586622238
1000385,0.359837830066681
1000386,0.47804719209671
1000387,0.706792056560516
1000388,0.601634919643402
1000390,0.464566111564636
1000391,0.486453235149384
1000392,0.611521512269974
1000393,0.691565871238708
1000398,0.548644155263901
1000399,0.611614644527435
1000402,0.566760033369064
1000404,0.676495224237442
1000405,0.788575321435928
1000411,0.434515774250031
1000412,0.196735024452209
1000414,0.372698307037354
1000415,0.831544727087021
1000416,0.283218204975128
1000419,0.646699100732803
1000421,0.390565454959869
1000424,0.329646527767181
1000426,0.823674067854881
1000428,0.335825145244598
1000429,0.846261262893677
1000430,0.493893086910248
1000431,0.472259998321533
1000432,0.226300418376923
1000434,0.6590316593647
1000436,0.432459533214569
1000437,0.657807528972626
1000438,0.774863541126251
1000444,0.592927902936935
1000445,0.63557356595993
1000446,0.514107644557953
1000447,0.749213397502899
1000449,0.166625320911407
1000452,0.667233258485794
1000455,0.490552484989166
1000456,0.195747911930084
1000457,0.0997813940048218
1000459,0.454190015792847
1000460,0.715615510940552
1000462,0.598346471786499
1000463,0.135015428066254
1000464,0.249583125114441
1000465,0.229059934616089
1000466,0.650683254003525
1000467,0.231013894081116
1000468,0.44333428144455
1000470,0.467660427093506
1000473,0.552330940961838
1000475,0.358424842357635
1000476,0.485423982143402
1000477,0.825875550508499
1000478,0.156643331050873
1000480,0.281240999698639
1000482,0.435484230518341
1000485,0.342352628707886
1000486,0.311513721942902
1000489,0.691106408834457
1000492,0.369308054447174
1000493,0.452191591262817
